,group1,group2,weight,group1_name,group2_name,num_members1,num_members2,category_name1,category_name2
5362,24906881,18616278,1,Brentwood Artificial Intelligence Meetup,Franklin Developer Lunch & Learn,97,629,Tech,Tech
5363,24906881,19654655,1,Brentwood Artificial Intelligence Meetup,Nashville Music Programmers,97,516,Tech,Tech
5364,1240194,18495240,2,Nashville Rock Climbing MeetUP,Middle Tennessee Hiking Meetup,724,1576,Outdoors & Adventure,Outdoors & Adventure
5365,1240194,19728145,1,Nashville Rock Climbing MeetUP,Stepping Out Social Dance Meetup,724,1778,Outdoors & Adventure,Dancing
5366,1240194,17487002,1,Nashville Rock Climbing MeetUP,Nashville Alternative Health & Wellness,724,1328,Outdoors & Adventure,Health & Wellbeing
5367,1240194,7836842,1,Nashville Rock Climbing MeetUP,Nashville UX,724,1318,Outdoors & Adventure,Tech
5368,1240194,1697586,1,Nashville Rock Climbing MeetUP,The Nashville Chinese Language and Culture Meetup Group,724,243,Outdoors & Adventure,Language & Ethnic Identity
5369,1240194,18616278,1,Nashville Rock Climbing MeetUP,Franklin Developer Lunch & Learn,724,629,Outdoors & Adventure,Tech
5370,1240194,17872862,1,Nashville Rock Climbing MeetUP,Nashville Amazon Web Services User Group,724,476,Outdoors & Adventure,Tech
5371,1240194,11625832,1,Nashville Rock Climbing MeetUP,PyNash,724,1442,Outdoors & Adventure,Tech
5372,1240194,929402,2,Nashville Rock Climbing MeetUP,Paddle Adventures Unlimited,724,6331,Outdoors & Adventure,Outdoors & Adventure
5373,24743042,23723436,1,"Nashville Girl's Night Out - Shopping, Networking, + More",Donelson Networking Group,414,87,Socializing,Socializing
5374,18672773,14396812,3,Nashville Charismatic Liberals,Nashville Faith & Skepticism Meetup,27,50,Religion & Beliefs,Religion & Beliefs
5375,18672773,19728145,1,Nashville Charismatic Liberals,Stepping Out Social Dance Meetup,27,1778,Religion & Beliefs,Dancing
5376,18672773,1578685,1,Nashville Charismatic Liberals,Transition Nashville,27,674,Religion & Beliefs,Community & Environment
5377,18672773,20348898,2,Nashville Charismatic Liberals,Nashville Christian Universalists,27,97,Religion & Beliefs,Religion & Beliefs
5378,18672773,15552112,1,Nashville Charismatic Liberals,Intellectual Society of Greater Nashville,27,652,Religion & Beliefs,Education & Learning
5379,20182158,20336043,1,Green Hills Stampin' and Scrapbooking Meetup,Nashville Ladies Volunteering and Having Fun,57,1639,Hobbies & Crafts,Socializing
5380,11375762,1187715,1,Music City Drinking Buddies,What the Pho!,2021,1889,Socializing,Food & Drink
5381,11375762,18562307,1,Music City Drinking Buddies,Nashville Young Professionals Meetup,2021,3210,Socializing,Career & Business
5382,11375762,19713173,6,Music City Drinking Buddies,Transplant Nashville,2021,2152,Socializing,Socializing
5383,11375762,20807142,3,Music City Drinking Buddies,Music City Young Professionals,2021,1388,Socializing,Socializing
5384,11375762,19828207,1,Music City Drinking Buddies,Nashville Purely Social and Super-Awesome Social Group,2021,1441,Socializing,Socializing
5385,11375762,18955830,2,Music City Drinking Buddies,Eat Love Nash,2021,5008,Socializing,Socializing
5386,11375762,20757821,1,Music City Drinking Buddies,Never Bored in Nashville,2021,1872,Socializing,Music
5387,7138452,3173762,1,"Nashville Conda, R, Julia Users Group",Nashville Java Users' Group,413,1041,Tech,Tech
5388,7138452,23398017,1,"Nashville Conda, R, Julia Users Group",Nashville Artificial Intelligence Society,413,154,Tech,Tech
5389,7138452,16487812,1,"Nashville Conda, R, Julia Users Group",Code for Nashville,413,1763,Tech,Tech
5390,7138452,10016162,1,"Nashville Conda, R, Julia Users Group",Nashville PowerShell User Group (NashPUG),413,264,Tech,Tech
5391,7138452,21837219,1,"Nashville Conda, R, Julia Users Group",All Things Angular,413,302,Tech,Tech
5392,7138452,20493986,3,"Nashville Conda, R, Julia Users Group",R-Ladies Nashville,413,210,Tech,Career & Business
5393,7138452,14546632,3,"Nashville Conda, R, Julia Users Group",Nashville Machine Learning Meetup,413,451,Tech,Tech
5394,7138452,18616278,1,"Nashville Conda, R, Julia Users Group",Franklin Developer Lunch & Learn,413,629,Tech,Tech
5395,7138452,11625832,5,"Nashville Conda, R, Julia Users Group",PyNash,413,1442,Tech,Tech
5396,19713173,1728035,1,Transplant Nashville,WordPress Nashville,2152,1643,Socializing,Tech
5397,19713173,2520612,3,Transplant Nashville,The Nashville Girly Book Club,2152,1770,Socializing,Book Clubs
5398,19713173,6641192,1,Transplant Nashville,Nashville Shambhala Meditation Group,2152,874,Socializing,Health & Wellbeing
5399,19713173,18955830,29,Transplant Nashville,Eat Love Nash,2152,5008,Socializing,Socializing
5400,19713173,16477792,1,Transplant Nashville,Nashville .NET User Group,2152,1371,Socializing,Tech
5401,19713173,6190702,5,Transplant Nashville,Fun Happenings Social Group-Nashvilles Most Fun Social Group,2152,2050,Socializing,Socializing
5402,19713173,929402,2,Transplant Nashville,Paddle Adventures Unlimited,2152,6331,Socializing,Outdoors & Adventure
5403,19713173,20493986,1,Transplant Nashville,R-Ladies Nashville,2152,210,Socializing,Career & Business
5404,19713173,20186791,1,Transplant Nashville,Free & Cheap Events,2152,2189,Socializing,Socializing
5405,19713173,19828398,1,Transplant Nashville,Nashville English Language Learning Meetup,2152,436,Socializing,Language & Ethnic Identity
5406,19713173,16062152,1,Transplant Nashville,Design Thinking Nashville,2152,1026,Socializing,Tech
5407,19713173,4705492,2,Transplant Nashville,"WOMEN ""Word of Mouth Entrepreneurial Networkers""",2152,2307,Socializing,Career & Business
5408,19713173,25681644,1,Transplant Nashville,East Nashville Daytime Basketball,2152,52,Socializing,Sports & Recreation
5409,19713173,18361585,2,Transplant Nashville,Make Nashville Meetup,2152,1684,Socializing,Tech
5410,19713173,15297782,3,Transplant Nashville,Nashville Product Meetup,2152,560,Socializing,Tech
5411,19713173,18562307,21,Transplant Nashville,Nashville Young Professionals Meetup,2152,3210,Socializing,Career & Business
5412,19713173,18495240,1,Transplant Nashville,Middle Tennessee Hiking Meetup,2152,1576,Socializing,Outdoors & Adventure
5413,19713173,19728145,8,Transplant Nashville,Stepping Out Social Dance Meetup,2152,1778,Socializing,Dancing
5414,19713173,19416348,1,Transplant Nashville,Bellevue Business Networking Meetup,2152,298,Socializing,Career & Business
5415,19713173,18425641,1,Transplant Nashville,Greater Nashville Networking Group,2152,510,Socializing,Career & Business
5416,19713173,8908602,2,Transplant Nashville,Nashville Network After Work - Business Networking Events,2152,2622,Socializing,Career & Business
5417,19713173,20757821,1,Transplant Nashville,Never Bored in Nashville,2152,1872,Socializing,Music
5418,19713173,1371991,2,Transplant Nashville,The Joy of Dining Out with Friends Meetup,2152,2032,Socializing,Food & Drink
5419,19713173,25857366,1,Transplant Nashville,The Warner Trail Runners,2152,74,Socializing,Fitness
5420,19713173,1187715,7,Transplant Nashville,What the Pho!,2152,1889,Socializing,Food & Drink
5421,19713173,21390741,1,Transplant Nashville,The Nashville Big Red Machine,2152,16,Socializing,Sports & Recreation
5422,19713173,18923420,1,Transplant Nashville,20&UP Tennis: Nashville,2152,590,Socializing,Sports & Recreation
5423,19713173,22730657,1,Transplant Nashville,Her Heart Project,2152,490,Socializing,Health & Wellbeing
5424,19713173,20336043,3,Transplant Nashville,Nashville Ladies Volunteering and Having Fun,2152,1639,Socializing,Socializing
5425,19713173,18589616,1,Transplant Nashville,Agile Nashville User Group,2152,862,Socializing,Tech
5426,19713173,18953664,1,Transplant Nashville,Nashville Farm to Fork,2152,683,Socializing,Food & Drink
5427,19713173,1349592,2,Transplant Nashville,Board Game Lovers Meetup,2152,2261,Socializing,Games
5428,19713173,1576921,1,Transplant Nashville,Music City Jazz Fans,2152,501,Socializing,Music
5429,19713173,19443174,1,Transplant Nashville,Couples New 2 Nashville & Know (almost) NoOne.  Ages 40 & Up,2152,398,Socializing,Socializing
5430,19713173,20807142,13,Transplant Nashville,Music City Young Professionals,2152,1388,Socializing,Socializing
5431,19713173,1642477,1,Transplant Nashville,"Movie Lovers:  New, Classic, and Foreign Films Meetup",2152,875,Socializing,Movies & Film
5432,19713173,19828207,7,Transplant Nashville,Nashville Purely Social and Super-Awesome Social Group,2152,1441,Socializing,Socializing
5433,19713173,10016242,3,Transplant Nashville,NashJS,2152,1975,Socializing,Tech
5434,25934999,526316,1,Karate at the Park,¡Diablos Que Bailan! (Salsa Nashville),80,3472,Fitness,Dancing
5435,25934999,6190702,1,Karate at the Park,Fun Happenings Social Group-Nashvilles Most Fun Social Group,80,2050,Fitness,Socializing
5436,25934999,19728145,1,Karate at the Park,Stepping Out Social Dance Meetup,80,1778,Fitness,Dancing
5437,25934999,1763190,1,Karate at the Park,Nashville Tennis Meetup,80,1563,Fitness,Sports & Recreation
5438,25076888,21989057,1,Nashville QA,Nashville Amazon Sellers,64,83,Tech,Tech
5439,25076888,10178242,1,Nashville QA,Nashville Mobile Developers,64,1166,Tech,Tech
5440,25076888,21837219,1,Nashville QA,All Things Angular,64,302,Tech,Tech
5441,25076888,11625832,1,Nashville QA,PyNash,64,1442,Tech,Tech
5442,25076888,18837102,4,Nashville QA,Nashville Software Automation Professionals,64,166,Tech,Tech
5443,25076888,18589616,2,Nashville QA,Agile Nashville User Group,64,862,Tech,Tech
5444,25076888,10016242,3,Nashville QA,NashJS,64,1975,Tech,Tech
5445,17487002,19348756,2,Nashville Alternative Health & Wellness,Franklin Reiki,1328,200,Health & Wellbeing,New Age & Spirituality
5446,17487002,18798102,4,Nashville Alternative Health & Wellness,Wellness Nashville,1328,540,Health & Wellbeing,Health & Wellbeing
5447,17487002,19416348,1,Nashville Alternative Health & Wellness,Bellevue Business Networking Meetup,1328,298,Health & Wellbeing,Career & Business
5448,17487002,788001,13,Nashville Alternative Health & Wellness,The Middle TN Alternative Health Meetup Group,1328,992,Health & Wellbeing,Health & Wellbeing
5449,17487002,1728035,1,Nashville Alternative Health & Wellness,WordPress Nashville,1328,1643,Health & Wellbeing,Tech
5450,17487002,1451826,1,Nashville Alternative Health & Wellness,Nashville Science Fiction Book Club,1328,726,Health & Wellbeing,Education & Learning
5451,17487002,18955830,2,Nashville Alternative Health & Wellness,Eat Love Nash,1328,5008,Health & Wellbeing,Socializing
5452,17487002,11294262,2,Nashville Alternative Health & Wellness,Let's Talk Franklin Toastmasters Club,1328,608,Health & Wellbeing,Career & Business
5453,17487002,19064659,1,Nashville Alternative Health & Wellness,Franklin Books and Discussion Meetup,1328,50,Health & Wellbeing,Education & Learning
5454,17487002,6190702,1,Nashville Alternative Health & Wellness,Fun Happenings Social Group-Nashvilles Most Fun Social Group,1328,2050,Health & Wellbeing,Socializing
5455,17487002,929402,1,Nashville Alternative Health & Wellness,Paddle Adventures Unlimited,1328,6331,Health & Wellbeing,Outdoors & Adventure
5456,17487002,22130047,1,Nashville Alternative Health & Wellness,"Nashville Metaphysical, New Age, and Psychic Meetup",1328,285,Health & Wellbeing,New Age & Spirituality
5457,17487002,710272,4,Nashville Alternative Health & Wellness,Spiritual Psychology and Consciousness Group,1328,1382,Health & Wellbeing,New Age & Spirituality
5458,17487002,18517376,1,Nashville Alternative Health & Wellness,Nashville Pilgrimage Hiking & Walking Meetup Group,1328,984,Health & Wellbeing,Outdoors & Adventure
5459,17487002,1492619,1,Nashville Alternative Health & Wellness,Women's  Business Network,1328,2163,Health & Wellbeing,Career & Business
5460,17487002,23674770,1,Nashville Alternative Health & Wellness,Whole-Food Plant-Based Dieters,1328,250,Health & Wellbeing,Health & Wellbeing
5461,17487002,1324203,12,Nashville Alternative Health & Wellness,Nashville Psychic Meetup,1328,2360,Health & Wellbeing,New Age & Spirituality
5462,17487002,20807142,1,Nashville Alternative Health & Wellness,Music City Young Professionals,1328,1388,Health & Wellbeing,Socializing
5463,17487002,2496252,2,Nashville Alternative Health & Wellness,Oneness Nashville,1328,874,Health & Wellbeing,New Age & Spirituality
5464,26090658,25996638,1,Grace Business Networking Group,Music Row Professional Group,20,10,Career & Business,Career & Business
5465,26090658,18425641,1,Grace Business Networking Group,Greater Nashville Networking Group,20,510,Career & Business,Career & Business
5466,26090658,20583850,1,Grace Business Networking Group,"GREEN Investment Club, Nashville",20,71,Career & Business,Career & Business
5467,26090658,22736876,1,Grace Business Networking Group,Business Connections Networking Group,20,126,Career & Business,Career & Business
5468,26090658,11294262,1,Grace Business Networking Group,Let's Talk Franklin Toastmasters Club,20,608,Career & Business,Career & Business
5469,18801828,18562307,1,"SCORE Nashville Events, Networking and Workshops",Nashville Young Professionals Meetup,727,3210,Career & Business,Career & Business
5470,18801828,19728145,1,"SCORE Nashville Events, Networking and Workshops",Stepping Out Social Dance Meetup,727,1778,Career & Business,Dancing
5471,18801828,18798102,1,"SCORE Nashville Events, Networking and Workshops",Wellness Nashville,727,540,Career & Business,Health & Wellbeing
5472,18801828,19262745,1,"SCORE Nashville Events, Networking and Workshops",Tennessee Americans United for Separation of Church & State,727,185,Career & Business,Movements & Politics
5473,18801828,19416348,4,"SCORE Nashville Events, Networking and Workshops",Bellevue Business Networking Meetup,727,298,Career & Business,Career & Business
5474,18801828,1728035,1,"SCORE Nashville Events, Networking and Workshops",WordPress Nashville,727,1643,Career & Business,Tech
5475,18801828,25521445,1,"SCORE Nashville Events, Networking and Workshops",Nashville: CryptoCurrency University,727,104,Career & Business,Tech
5476,18801828,6641192,1,"SCORE Nashville Events, Networking and Workshops",Nashville Shambhala Meditation Group,727,874,Career & Business,Health & Wellbeing
5477,18801828,18425641,1,"SCORE Nashville Events, Networking and Workshops",Greater Nashville Networking Group,727,510,Career & Business,Career & Business
5478,18801828,11294262,2,"SCORE Nashville Events, Networking and Workshops",Let's Talk Franklin Toastmasters Club,727,608,Career & Business,Career & Business
5479,18801828,22021463,1,"SCORE Nashville Events, Networking and Workshops",Nashville Bloggers,727,260,Career & Business,Tech
5480,18801828,16487812,2,"SCORE Nashville Events, Networking and Workshops",Code for Nashville,727,1763,Career & Business,Tech
5481,18801828,19033734,1,"SCORE Nashville Events, Networking and Workshops",Franklin Small Business Digital Media Marketing Meetup,727,296,Career & Business,Career & Business
5482,18801828,1492619,2,"SCORE Nashville Events, Networking and Workshops",Women's  Business Network,727,2163,Career & Business,Career & Business
5483,18801828,19822479,1,"SCORE Nashville Events, Networking and Workshops",Nashville Entrepreneurs Network,727,1192,Career & Business,Career & Business
5484,18801828,23594916,1,"SCORE Nashville Events, Networking and Workshops",Ethereum Nashville,727,198,Career & Business,Tech
5485,18801828,7836842,1,"SCORE Nashville Events, Networking and Workshops",Nashville UX,727,1318,Career & Business,Tech
5486,18801828,1324203,2,"SCORE Nashville Events, Networking and Workshops",Nashville Psychic Meetup,727,2360,Career & Business,New Age & Spirituality
5487,18801828,18589616,1,"SCORE Nashville Events, Networking and Workshops",Agile Nashville User Group,727,862,Career & Business,Tech
5488,18801828,21989057,1,"SCORE Nashville Events, Networking and Workshops",Nashville Amazon Sellers,727,83,Career & Business,Tech
5489,18801828,10178242,1,"SCORE Nashville Events, Networking and Workshops",Nashville Mobile Developers,727,1166,Career & Business,Tech
5490,18801828,4705492,1,"SCORE Nashville Events, Networking and Workshops","WOMEN ""Word of Mouth Entrepreneurial Networkers""",727,2307,Career & Business,Career & Business
5491,18801828,18616278,2,"SCORE Nashville Events, Networking and Workshops",Franklin Developer Lunch & Learn,727,629,Career & Business,Tech
5492,18801828,22736876,1,"SCORE Nashville Events, Networking and Workshops",Business Connections Networking Group,727,126,Career & Business,Career & Business
